protein_id	id_type
AAU93787.1	GenBank
AAU93788.2	GenBank
AAU93789.1	GenBank
AAU93790.1	GenBank
AAU93791.1	GenBank
AAU93792.1	GenBank
AAU93793.1	GenBank
AAU93794.1	GenBank
AAU93795.1	GenBank
AAU93796.1	GenBank
AAU93797.1	GenBank
AAU93798.1	GenBank
AAU93799.1	GenBank
AAU93800.1	GenBank
AAU93801.1	GenBank
AAU93802.1	GenBank
AAU93803.1	GenBank
AAU93804.1	GenBank
AAU93805.2	GenBank
AAU93806.2	GenBank
AAU93807.2	GenBank
AAU93808.1	GenBank
AAU93809.2	GenBank
AAU93810.1	GenBank
AAU93811.1	GenBank
AAU93812.1	GenBank
AAU93813.2	GenBank
AAU93814.2	GenBank
SACE_0712	Not in NCBI
SACE_0713	Not in NCBI
SACE_0714	Not in NCBI
SACE_0715	Not in NCBI
SACE_0716	Not in NCBI
SACE_0717	Not in NCBI
SACE_0718	Not in NCBI
SACE_0719	Not in NCBI
SACE_0720	Not in NCBI
SACE_0721	Not in NCBI
SACE_0722	Not in NCBI
SACE_0723	Not in NCBI
SACE_0724	Not in NCBI
SACE_0725	Not in NCBI
SACE_0726	Not in NCBI
SACE_0727	Not in NCBI
SACE_0728	Not in NCBI
SACE_0729	Not in NCBI
SACE_0730	Not in NCBI
SACE_0731	Not in NCBI
SACE_0732	Not in NCBI
SACE_0733	Not in NCBI
SACE_0734	Not in NCBI
AAP92147.1	GenBank
AAP92148.1	GenBank
AAP92149.1	GenBank
AN7907.2	Not in NCBI
AN7908.2	Not in NCBI
AN7909.2	Not in NCBI
AN7910.2	Not in NCBI
AN7911.2	Not in NCBI
AN7912.2	Not in NCBI
AN7913.2	Not in NCBI
AN7914.2	Not in NCBI
AN7915.2	Not in NCBI
AN7916.2	Not in NCBI
BAJ16467.1	GenBank
BAJ16468.1	GenBank
BAJ16469.1	GenBank
BAJ16470.1	GenBank
BAJ16471.1	GenBank
BAJ16472.1	GenBank
BAJ16473.1	GenBank
BAJ16474.1	GenBank
SAV_407	Not in NCBI
SAV_408	Not in NCBI
SAV_409	Not in NCBI
SAV_410	Not in NCBI
SAV_411	Not in NCBI
SAV_412	Not in NCBI
SAV_413	Not in NCBI
SAV_414	Not in NCBI
SAV_415	Not in NCBI
SAV_416	Not in NCBI
SAV_417	Not in NCBI
SAV_418	Not in NCBI
SAV_419	Not in NCBI
AEC13064.1	GenBank
AEC13065.1	GenBank
AEC13066.1	GenBank
AEC13067.1	GenBank
AEC13068.1	GenBank
AEC13069.1	GenBank
AEC13070.1	GenBank
AEC13071.1	GenBank
AEC13072.1	GenBank
AEC13073.1	GenBank
AEC13074.1	GenBank
AEC13075.1	GenBank
AEC13076.1	GenBank
AEC13077.1	GenBank
AEC13078.1	GenBank
AEC13079.1	GenBank
AEC13080.1	GenBank
AEC13081.1	GenBank
AEC13082.1	GenBank
AEC13083.1	GenBank
AEC13084.1	GenBank
ABQ95367.1	GenBank
AAD43562.2	GenBank
AAG27132.1	GenBank
AAG27129.1	GenBank
AAG27130.3	GenBank
AAG27131.1	GenBank
AAN74813.2	GenBank
AAN74814.2	GenBank
AAN74815.2	GenBank
AAN74816.1	GenBank
AAN74817.2	GenBank
AAN74818.2	GenBank
AAN74819.2	GenBank
AAN74820.1	GenBank
AAN74821.1	GenBank
AAN74822.1	GenBank
ACB12566.1	GenBank
ACB12550.1	GenBank
ACB12553.1	GenBank
ACB12554.1	GenBank
ACB12555.1	GenBank
ACB12552.1	GenBank
ACB12556.1	GenBank
ACB12557.1	GenBank
ACB12551.1	GenBank
ACB12558.1	GenBank
ACB12559.1	GenBank
ACB12560.1	GenBank
ACB12561.1	GenBank
ACB12562.1	GenBank
ACB12563.1	GenBank
ACB12564.1	GenBank
ACB12565.1	GenBank
AAT28740.1	GenBank
ADE22325.1	GenBank
ADE22326.1	GenBank
ADE22327.1	GenBank
ADE22328.1	GenBank
ADE22329.1	GenBank
ADE22330.1	GenBank
ADE22331.1	GenBank
ADE22332.1	GenBank
ADE22333.1	GenBank
ADE22334.1	GenBank
ADE22335.1	GenBank
ADE22336.1	GenBank
ADE22337.1	GenBank
ADE22338.1	GenBank
ADE22339.1	GenBank
ADE22340.1	GenBank
ADE22341.1	GenBank
ADE22342.1	GenBank
ADE22343.1	GenBank
ADE22344.1	GenBank
ADE22345.1	GenBank
ADE22346.1	GenBank
ADE22347.1	GenBank
ADE22348.1	GenBank
ADE22349.1	GenBank
ADE22350.1	GenBank
ADE22351.1	GenBank
ADE22352.1	GenBank
ADE22353.1	GenBank
ADE22354.1	GenBank
AAO06909.1	GenBank
AAO06910.1	GenBank
AAO06911.1	GenBank
AAO06912.1	GenBank
AAO06913.1	GenBank
AAO06914.1	GenBank
AAO06915.1	GenBank
AAO06916.1	GenBank
AAO06917.1	GenBank
AAO06918.1	GenBank
AAO06919.1	GenBank
AAO06920.1	GenBank
AAO06921.1	GenBank
AAO06922.1	GenBank
AAO06923.1	GenBank
AAO06924.1	GenBank
AAO06925.1	GenBank
AAO06926.1	GenBank
AAO06927.1	GenBank
AAO06928.1	GenBank
AAO06929.1	GenBank
AAO06930.1	GenBank
AAO06931.1	GenBank
ABB86408.1	GenBank
ABB86409.1	GenBank
ABB86410.1	GenBank
ABB86411.1	GenBank
ABI93779.1	GenBank
ABI93780.1	GenBank
ABI93781.1	GenBank
ABI93782.1	GenBank
ABI93783.1	GenBank
ABI93784.1	GenBank
ABI93785.1	GenBank
ABI93786.1	GenBank
ABI93787.1	GenBank
ABI93788.1	GenBank
ABI93789.1	GenBank
ABI93790.1	GenBank
ABI93791.1	GenBank
AHA38194.1	GenBank
AHA38195.1	GenBank
AHA38196.1	GenBank
AHA38197.1	GenBank
AHA38198.1	GenBank
AHA38199.1	GenBank
AHA38200.1	GenBank
AHA38201.1	GenBank
AHA38202.1	GenBank
AHA38203.1	GenBank
AHA38204.1	GenBank
AHA38205.1	GenBank
AHA38206.1	GenBank
AHA38207.1	GenBank
AHA38209.1	GenBank
AHA38208.1	GenBank
AHA38210.1	GenBank
AHA38211.1	GenBank
AHA38212.1	GenBank
AHA38213.1	GenBank
AHA38214.1	GenBank
ADI24961.1	GenBank
ADI24962.1	GenBank
ADI24963.1	GenBank
ADI24964.1	GenBank
ADI24952.1	GenBank
ADI24951.1	GenBank
ADI24950.1	GenBank
ADI24949.1	GenBank
ADI24948.1	GenBank
ADI24953.1	GenBank
ADI24954.1	GenBank
ADI24955.1	GenBank
ADI24956.1	GenBank
ADI24957.1	GenBank
ADI24958.2	GenBank
ADI24959.1	GenBank
ADI24960.1	GenBank
ADI24965.1	GenBank
ADI24966.1	GenBank
ADI24967.1	GenBank
ADI24968.1	GenBank
AIT55258.1	GenBank
AIT55259.1	GenBank
AIT55260.1	GenBank
AIT55261.1	GenBank
AIT55262.1	GenBank
AIT55263.1	GenBank
AIT55264.1	GenBank
BAF02921.1	GenBank
BAF02922.1	GenBank
BAF02923.1	GenBank
BAF02924.1	GenBank
BAF02925.1	GenBank
BAF02926.1	GenBank
BAF02927.1	GenBank
BAF02928.1	GenBank
BAF02929.1	GenBank
AAY28209.1	GenBank
AAY28210.1	GenBank
AAY28211.1	GenBank
AAY28212.1	GenBank
AAY28213.1	GenBank
AAY28214.1	GenBank
AAY28215.1	GenBank
AAY28216.1	GenBank
AAY28217.1	GenBank
AAY28218.1	GenBank
AAY28219.1	GenBank
AAY28220.1	GenBank
AAY28221.1	GenBank
AAY28222.1	GenBank
AAY28223.1	GenBank
AAY28224.1	GenBank
AAY28225.1	GenBank
AAY28226.1	GenBank
AAY28227.1	GenBank
AAY28228.1	GenBank
AAY28229.1	GenBank
AAY28230.1	GenBank
AAY28231.1	GenBank
AAY28232.1	GenBank
AAY28233.1	GenBank
AAY28234.1	GenBank
AAY28235.1	GenBank
AAY28236.1	GenBank
AAY28237.1	GenBank
AAY28238.1	GenBank
AFV30240.1	GenBank
AFV30241.1	GenBank
AFV30242.1	GenBank
AFV30243.1	GenBank
AFV30244.1	GenBank
AFV30245.1	GenBank
AFV30246.1	GenBank
AFV30247.1	GenBank
AFV30248.1	GenBank
AFV30249.1	GenBank
AFV30250.1	GenBank
AFV30251.1	GenBank
AFV30252.1	GenBank
AFV30253.1	GenBank
AFV30254.1	GenBank
AFV30255.1	GenBank
AFV30256.1	GenBank
AFV30257.1	GenBank
AFV30258.1	GenBank
AFV30259.1	GenBank
AFV30260.1	GenBank
AFV30261.1	GenBank
AFV30262.1	GenBank
AFV30263.1	GenBank
AFV30270.1	GenBank
AFV30264.1	GenBank
AFV30265.1	GenBank
AFV30266.1	GenBank
AFV30267.1	GenBank
AFV30268.1	GenBank
AFV30269.1	GenBank
ACD39751.1	GenBank
ACD39752.1	GenBank
ACD39753.1	GenBank
ACD39754.1	GenBank
ACD39755.1	GenBank
ACD39756.1	GenBank
ACD39757.1	GenBank
ACD39758.1	GenBank
ACD39759.1	GenBank
ACD39760.1	GenBank
ACD39761.1	GenBank
ACD39762.1	GenBank
ACD39763.1	GenBank
ACD39764.1	GenBank
ACD39765.1	GenBank
ACD39766.1	GenBank
ACD39767.1	GenBank
ACD39768.1	GenBank
ACD39769.1	GenBank
BAP34699.1	GenBank
BAP34700.1	GenBank
BAP34701.1	GenBank
BAP34702.1	GenBank
BAP34703.1	GenBank
BAP34704.1	GenBank
BAP34705.1	GenBank
BAP34706.1	GenBank
BAP34707.1	GenBank
BAP34708.1	GenBank
BAP34709.1	GenBank
BAP34710.1	GenBank
BAP34711.1	GenBank
BAP34712.1	GenBank
BAP34713.1	GenBank
BAP34714.1	GenBank
BAP34715.1	GenBank
BAP34716.1	GenBank
BAP34717.1	GenBank
BAP34718.1	GenBank
BAP34719.1	GenBank
BAP34720.1	GenBank
BAP34721.1	GenBank
BAP34722.1	GenBank
BAP34723.1	GenBank
BAP34724.1	GenBank
BAP34725.1	GenBank
BAP34726.1	GenBank
BAP34727.1	GenBank
BAP34728.1	GenBank
BAP34729.1	GenBank
BAP34730.1	GenBank
BAP34731.1	GenBank
BAP34732.1	GenBank
BAP34733.1	GenBank
BAP34734.1	GenBank
BAP34735.1	GenBank
BAP34736.1	GenBank
BAP34737.1	GenBank
BAP34738.1	GenBank
BAP34739.1	GenBank
BAP34740.1	GenBank
BAP34741.1	GenBank
BAP34742.1	GenBank
BAP34743.1	GenBank
BAP34744.1	GenBank
BAP34745.1	GenBank
BAP34746.1	GenBank
BAP34747.1	GenBank
BAP34748.1	GenBank
BAP34749.1	GenBank
BAP34750.1	GenBank
BAP34751.1	GenBank
BAP34752.1	GenBank
BAP34753.1	GenBank
BAP34754.1	GenBank
BAP34755.1	GenBank
BAP34756.1	GenBank
BAP34757.1	GenBank
BAP34758.1	GenBank
BAP34759.1	GenBank
BAP34760.1	GenBank
BAP34761.1	GenBank
BAP34762.1	GenBank
BAP34763.1	GenBank
BAP34764.1	GenBank
BAP34765.1	GenBank
BAP34766.1	GenBank
BAP34767.1	GenBank
BAP34768.1	GenBank
BAP34769.1	GenBank
BAP34770.1	GenBank
BAP34771.1	GenBank
BAP34772.1	GenBank
BAP34773.1	GenBank
ACN69973.1	GenBank
ACN69974.1	GenBank
ACN69975.1	GenBank
ACN69976.1	GenBank
ACN69977.1	GenBank
ACN69978.1	GenBank
ACN69979.1	GenBank
ACN69980.1	GenBank
ACN69981.1	GenBank
ACN69982.1	GenBank
ACN69983.1	GenBank
ACN69984.1	GenBank
ACN69985.1	GenBank
ACN69986.1	GenBank
ACN69987.1	GenBank
ACN69988.1	GenBank
ACN69989.1	GenBank
ACN69990.1	GenBank
ACN69991.1	GenBank
ACN69992.1	GenBank
ACN69993.1	GenBank
ACN69994.1	GenBank
ACN69995.1	GenBank
ABK32280.1	GenBank
ABK32281.1	GenBank
ABK32282.1	GenBank
ABK32283.1	GenBank
ABK32284.1	GenBank
ABK32285.1	GenBank
ABK32286.1	GenBank
ABK32287.1	GenBank
ABK32288.1	GenBank
ABK32289.1	GenBank
ABK32290.1	GenBank
ABK32291.1	GenBank
ABK32292.1	GenBank
ABK32293.1	GenBank
ABK32294.1	GenBank
ABK32295.1	GenBank
ABK32296.1	GenBank
ABK32297.1	GenBank
ABK32298.1	GenBank
ABK32299.1	GenBank
ABK32300.1	GenBank
AFV52099.1	GenBank
AFV52100.1	GenBank
AFV52101.1	GenBank
AFV52102.1	GenBank
AFV52103.1	GenBank
AFV52104.1	GenBank
AFV52105.1	GenBank
AFV52106.1	GenBank
AFV52107.1	GenBank
AFV52108.1	GenBank
AFV52109.1	GenBank
AFV52110.1	GenBank
AFV52111.1	GenBank
AFV52112.1	GenBank
AFV52113.1	GenBank
AFV52114.1	GenBank
AFV52115.1	GenBank
AFV52116.1	GenBank
AFV52117.1	GenBank
AFV52118.1	GenBank
AFV52119.1	GenBank
AFV52120.1	GenBank
AFV52121.1	GenBank
AFV52122.1	GenBank
AFV52123.1	GenBank
AFV52124.1	GenBank
AFV52125.1	GenBank
AFV52126.1	GenBank
AFV52127.1	GenBank
AFV52128.1	GenBank
AFV52129.1	GenBank
AFV52130.1	GenBank
AFV52131.1	GenBank
AFV52132.1	GenBank
AFV52133.1	GenBank
AFV52134.1	GenBank
AFV52135.1	GenBank
AFV52136.1	GenBank
AFV52137.1	GenBank
AFV52138.1	GenBank
AFV52139.1	GenBank
AFV52140.1	GenBank
AFV52141.1	GenBank
AFV52142.1	GenBank
AFV52143.1	GenBank
AFV52144.1	GenBank
AFV52145.1	GenBank
AFV52146.1	GenBank
AFV52147.1	GenBank
AFV52148.1	GenBank
AFV52149.1	GenBank
AFV52150.1	GenBank
AFV52151.1	GenBank
AFV52152.1	GenBank
AFV52153.1	GenBank
AFV52154.1	GenBank
AFV52155.1	GenBank
AFV52156.1	GenBank
AFV52157.1	GenBank
AFV52158.1	GenBank
AFV52159.1	GenBank
AFV52160.1	GenBank
AFV52161.1	GenBank
AFV52162.1	GenBank
AFV52163.1	GenBank
AFV52164.1	GenBank
AFV52165.1	GenBank
AFV52166.1	GenBank
AFV52167.1	GenBank
AFV52168.1	GenBank
AFV52169.1	GenBank
AFV52170.1	GenBank
AFV52171.1	GenBank
AFV52172.1	GenBank
AFV52173.1	GenBank
AFV52174.1	GenBank
AFV52175.1	GenBank
AFV52176.1	GenBank
AFV52177.1	GenBank
AFV52178.1	GenBank
AFV52179.1	GenBank
AFV52180.1	GenBank
AFV52181.1	GenBank
AFV52182.1	GenBank
AFV52183.1	GenBank
AFV52184.1	GenBank
AFV52185.1	GenBank
AFV52186.1	GenBank
AFV52187.1	GenBank
AFV52188.1	GenBank
AFV52189.1	GenBank
AFV52190.1	GenBank
AFV52191.1	GenBank
AFV52192.1	GenBank
AFV52193.1	GenBank
AFV52194.1	GenBank
AFV52195.1	GenBank
AFV52196.1	GenBank
AFV52197.1	GenBank
AFV52198.1	GenBank
AFV52199.1	GenBank
AFV52200.1	GenBank
AFV52201.1	GenBank
AFV52202.1	GenBank
AFV52203.1	GenBank
AFV52204.1	GenBank
AFV52205.1	GenBank
AFV52206.1	GenBank
AFV52207.1	GenBank
AFV52208.1	GenBank
AFV52209.1	GenBank
AFV52210.1	GenBank
AFV52211.1	GenBank
AFV52212.1	GenBank
AFV52213.1	GenBank
ACB46462.1	GenBank
KijA1	Not in NCBI
KijA2	Not in NCBI
KijA3	Not in NCBI
KijA4	Not in NCBI
KijA5	Not in NCBI
KijA6	Not in NCBI
KijA7	Not in NCBI
KijA8	Not in NCBI
KijS4	Not in NCBI
KijB1	Not in NCBI
KijB2	Not in NCBI
KijB3	Not in NCBI
KijC1	Not in NCBI
KijC2	Not in NCBI
KijC3	Not in NCBI
KijC4	Not in NCBI
KijC5	Not in NCBI
KijE	Not in NCBI
KijD	Not in NCBI
KijC	Not in NCBI
KijB	Not in NCBI
KijA	Not in NCBI
KijS5	Not in NCBI
KijS3	Not in NCBI
KijS2	Not in NCBI
KijS1	Not in NCBI
KijD1	Not in NCBI
KijD2	Not in NCBI
KijD3	Not in NCBI
KijD4	Not in NCBI
KijD5	Not in NCBI
KijD6	Not in NCBI
KijD7	Not in NCBI
KijD8	Not in NCBI
KijD9	Not in NCBI
KijD10	Not in NCBI
KijD11	Not in NCBI
KijD12	Not in NCBI
ACB46501.1	GenBank
ACB46502.1	GenBank
ACB46503.1	GenBank
ACB46504.1	GenBank
ACY01397.1	GenBank
ACY01398.1	GenBank
ACY01399.1	GenBank
ACY01400.1	GenBank
ACY01401.1	GenBank
ACY01402.1	GenBank
ACY01403.1	GenBank
ACY01404.1	GenBank
ACY01405.1	GenBank
AFL48545.1	GenBank
AFL48544.1	GenBank
AFL48547.1	GenBank
AFL48546.1	GenBank
AFL48521.1	GenBank
AFL48522.1	GenBank
AFL48523.1	GenBank
AFL48548.1	GenBank
AFL48524.1	GenBank
AFL48525.1	GenBank
AFL48526.1	GenBank
AFL48527.1	GenBank
AFL48529.1	GenBank
AFL48528.1	GenBank
AFL48520.1	GenBank
AFL48550.1	GenBank
AFL48530.1	GenBank
AFL48531.1	GenBank
AFL48532.1	GenBank
AFL48533.1	GenBank
AFL48549.1	GenBank
AFL48534.1	GenBank
AFL48535.1	GenBank
AFL48536.1	GenBank
AFL48537.1	GenBank
AFL48538.1	GenBank
AFL48539.1	GenBank
AFL48540.1	GenBank
AFL48541.1	GenBank
AFL48542.1	GenBank
AFL48543.1	GenBank
AFL48551.1	GenBank
BAC76482.1	GenBank
BAC76483.1	GenBank
BAC76484.1	GenBank
BAC76485.2	GenBank
BAC76486.1	GenBank
BAC76487.1	GenBank
BAC76488.1	GenBank
BAC76489.1	GenBank
BAC76490.1	GenBank
BAC76491.1	GenBank
BAC76492.1	GenBank
BAC76493.1	GenBank
BAC76494.2	GenBank
BAC76495.1	GenBank
BAC76496.1	GenBank
BAC76497.1	GenBank
BAC76498.1	GenBank
BAC76499.1	GenBank
BAC76500.2	GenBank
BAC76501.1	GenBank
BAC76502.1	GenBank
BAC76503.1	GenBank
BAC76504.1	GenBank
BAC76505.1	GenBank
BAC76506.1	GenBank
BAC76507.1	GenBank
BAC76508.1	GenBank
BAC76509.1	GenBank
BAC76510.1	GenBank
BAC76511.1	GenBank
BAG85014.1	GenBank
BAG85015.1	GenBank
BAG85016.1	GenBank
BAG85017.1	GenBank
BAG85018.1	GenBank
BAG85019.1	GenBank
BAG85020.1	GenBank
BAG85021.1	GenBank
BAG85022.1	GenBank
BAG85023.1	GenBank
BAG85024.1	GenBank
BAG85025.1	GenBank
BAG85026.1	GenBank
BAG85027.1	GenBank
BAG85028.1	GenBank
BAG85029.1	GenBank
BAG85030.1	GenBank
BAG85031.1	GenBank
BAG85032.1	GenBank
BAG85033.1	GenBank
BAG85034.1	GenBank
BAG85035.1	GenBank
BAG85036.1	GenBank
BAG85037.1	GenBank
CAQ64671.1	GenBank
CAQ64672.1	GenBank
CAQ64673.1	GenBank
CAQ64674.1	GenBank
pseudo5478_6051	Not in NCBI
CAQ64676.1	GenBank
pseudo7374_7788	Not in NCBI
pseudo7897_9088	Not in NCBI
pseudo9093_9519	Not in NCBI
CAQ64680.1	GenBank
CAQ64681.1	GenBank
CAQ64682.1	GenBank
CAQ64683.1	GenBank
CAQ64684.1	GenBank
CAQ64685.1	GenBank
CAQ64686.1	GenBank
CAQ64687.1	GenBank
CAQ64688.1	GenBank
CAQ64689.1	GenBank
CAQ64690.1	GenBank
CAQ64691.1	GenBank
CAQ64692.1	GenBank
CAQ64693.1	GenBank
CAQ64694.1	GenBank
CAQ64695.1	GenBank
CAQ64696.1	GenBank
CAQ64697.1	GenBank
CAQ64698.1	GenBank
CAQ64699.1	GenBank
CAQ64700.1	GenBank
CAQ64701.1	GenBank
CAQ64702.1	GenBank
CAQ64703.1	GenBank
CAQ64704.1	GenBank
CAQ64705.1	GenBank
CAQ64706.1	GenBank
CAQ64707.1	GenBank
CAQ64708.1	GenBank
CAQ64709.1	GenBank
CAQ64710.1	GenBank
CAQ64711.1	GenBank
CAQ64712.1	GenBank
CAQ64713.1	GenBank
CAQ64714.1	GenBank
CAQ64715.1	GenBank
CAQ64716.1	GenBank
CAQ64717.1	GenBank
CAQ64718.1	GenBank
CAQ64719.1	GenBank
CAQ64720.1	GenBank
CAQ64721.1	GenBank
CAQ64722.1	GenBank
CAQ64723.1	GenBank
AAD34550.1	GenBank
AAD34551.1	GenBank
AAD34552.1	GenBank
AAD34553.1	GenBank
AAD34554.1	GenBank
AAD34555.1	GenBank
AAD34556.1	GenBank
AAD34557.1	GenBank
AAD34558.1	GenBank
AAD34559.1	GenBank
AAD34560.1	GenBank
AAD34561.1	GenBank
AAD34562.1	GenBank
AAD34563.1	GenBank
AAD34564.1	GenBank
AAD34565.1	GenBank
AAD34566.1	GenBank
ACF35442.1	GenBank
ACF35443.1	GenBank
ACF35444.1	GenBank
ACF35445.1	GenBank
ACF35446.1	GenBank
ACF35447.1	GenBank
ACF35448.1	GenBank
ACF35449.1	GenBank
ACF35450.1	GenBank
ACF35451.1	GenBank
ACF35452.1	GenBank
ACF35453.1	GenBank
ACF35454.1	GenBank
ACF35455.1	GenBank
ACF35456.1	GenBank
ACF35457.1	GenBank
ACF35458.1	GenBank
ACF35459.1	GenBank
ACF35460.1	GenBank
ACF35461.1	GenBank
ACF35462.1	GenBank
ACF35463.1	GenBank
ACF35464.1	GenBank
AHF22840.1	GenBank
AHF22841.1	GenBank
AHF22842.1	GenBank
AHF22843.1	GenBank
AHF22844.1	GenBank
AHF22845.1	GenBank
AHF22846.1	GenBank
AHF22847.1	GenBank
AHF22848.1	GenBank
AHF22849.1	GenBank
AHF22850.1	GenBank
AHF22851.1	GenBank
AHF22852.1	GenBank
AHF22853.1	GenBank
AHF22854.1	GenBank
AHF22855.1	GenBank
AHF22856.1	GenBank
AHF22857.1	GenBank
AHF22858.1	GenBank
AHF22859.1	GenBank
AHF22860.1	GenBank
AHF22861.1	GenBank
AAG13906.1	GenBank
AAG13907.1	GenBank
AAG13908.1	GenBank
AAG13909.1	GenBank
AAG13910.1	GenBank
AAG13912.1	GenBank
AAG13911.1	GenBank
AAG13913.1	GenBank
AAG13914.1	GenBank
AAG13915.1	GenBank
AAG13916.1	GenBank
AAG13917.1	GenBank
AAG13918.1	GenBank
AAG13919.1	GenBank
AAG13920.1	GenBank
AAG13921.1	GenBank
AAG13922.1	GenBank
AAG13923.1	GenBank
AAG13924.1	GenBank
ADC45511.1	GenBank
ADC45512.1	GenBank
ADC45513.1	GenBank
ADC45514.1	GenBank
ADC45515.1	GenBank
ADC45516.1	GenBank
ADC45517.1	GenBank
ADC45518.1	GenBank
ADC45519.1	GenBank
ADC45520.1	GenBank
ADC45521.1	GenBank
ADC45522.1	GenBank
ADC45523.1	GenBank
ADC45524.1	GenBank
ADC45525.1	GenBank
ADC45526.1	GenBank
ADC45527.1	GenBank
ADC45528.1	GenBank
ADC45529.1	GenBank
ADC45530.1	GenBank
ADC45531.1	GenBank
ADC45532.1	GenBank
ADC45533.1	GenBank
ADC45534.1	GenBank
AAM97313.1	GenBank
AAM97314.1	GenBank
ADC45535.1	GenBank
ADC45536.1	GenBank
AAP13848.2	GenBank
ADC45537.1	GenBank
ADC45538.1	GenBank
ADC45539.1	GenBank
ADC45540.1	GenBank
ADC45541.1	GenBank
ADC45542.1	GenBank
ADC45543.1	GenBank
ADC45544.1	GenBank
ADC45545.1	GenBank
ADC45546.1	GenBank
ADC45547.1	GenBank
ADC45548.1	GenBank
ADC45549.1	GenBank
ADC45550.1	GenBank
ADC45551.1	GenBank
ADC45552.1	GenBank
ADC45553.1	GenBank
ADC45554.1	GenBank
ADC45555.1	GenBank
ADC45556.1	GenBank
ADC45557.1	GenBank
ADC45558.1	GenBank
ADC45559.1	GenBank
ADC45560.1	GenBank
ADC45561.1	GenBank
ADC45562.1	GenBank
ADC45563.1	GenBank
ADC45564.1	GenBank
ADC45565.1	GenBank
ADC45566.1	GenBank
ADC45567.1	GenBank
ADC45568.1	GenBank
ADC45569.1	GenBank
ADC45570.1	GenBank
ADC45571.1	GenBank
ADC45572.1	GenBank
ADC45573.1	GenBank
ADC45574.1	GenBank
ADC45575.1	GenBank
ADC45576.1	GenBank
ADC45577.1	GenBank
ADC45578.1	GenBank
ADC45579.1	GenBank
ADC45580.1	GenBank
ADC45581.1	GenBank
ADC45582.1	GenBank
ADC45583.1	GenBank
ADC45584.1	GenBank
ADC45585.1	GenBank
ADC45586.1	GenBank
ADC45587.1	GenBank
ADC45588.1	GenBank
ADC45589.1	GenBank
ADC45590.1	GenBank
ADC45591.1	GenBank
ADC45592.1	GenBank
ADC45593.1	GenBank
ADC45594.1	GenBank
ADC45595.1	GenBank
ADC45596.1	GenBank
ADC45597.1	GenBank
ADC45598.1	GenBank
ADC45599.1	GenBank
AAC69327.1	GenBank
AAC69328.1	GenBank
AAC69329.1	GenBank
AAC69330.1	GenBank
AAC69331.1	GenBank
AAC69332.1	GenBank
AAC69333.1	GenBank
ctg1_orf25	Not in NCBI
ctg1_orf26	Not in NCBI
ctg1_orf27	Not in NCBI
ctg1_orf28	Not in NCBI
ctg1_orf29	Not in NCBI
ctg1_orf30	Not in NCBI
ctg1_orf31	Not in NCBI
ctg1_orf32	Not in NCBI
ctg1_orf33	Not in NCBI
ctg1_orf34	Not in NCBI
ctg1_orf35	Not in NCBI
ctg1_orf36	Not in NCBI
ctg1_orf37	Not in NCBI
ctg1_orf38	Not in NCBI
ctg1_orf39	Not in NCBI
ctg1_orf40	Not in NCBI
ctg1_orf41	Not in NCBI
ctg1_orf42	Not in NCBI
ctg1_orf43	Not in NCBI
ACO94480.1	GenBank
ACO94481.1	GenBank
ACO94482.1	GenBank
ACO94483.1	GenBank
ACO94484.1	GenBank
ACO94485.1	GenBank
ACO94486.1	GenBank
ACO94487.1	GenBank
ACO94488.1	GenBank
ACO94489.1	GenBank
ACO94490.1	GenBank
ACO94491.1	GenBank
ACO94492.1	GenBank
ACO94493.1	GenBank
ACO94494.1	GenBank
ACO94495.1	GenBank
ACO94496.1	GenBank
ACO94497.1	GenBank
ACO94498.1	GenBank
ACO94499.1	GenBank
ACO94500.1	GenBank
ACO94501.1	GenBank
ACO94502.1	GenBank
ACO94503.1	GenBank
ABA02240.1	GenBank
ABA02247.1	GenBank
ABA02246.1	GenBank
ABA02245.1	GenBank
ABA02244.1	GenBank
ABA02243.1	GenBank
ABA02242.1	GenBank
ABA02239.1	GenBank
ABA02241.1	GenBank
ADH01663.1	GenBank
AAO65782.1	GenBank
AAO65783.1	GenBank
AAO65784.1	GenBank
AAO65785.1	GenBank
AAO65786.1	GenBank
AAO65787.1	GenBank
AAO65788.1	GenBank
AAO65789.1	GenBank
AAO65790.1	GenBank
AAO65791.1	GenBank
AAO65792.1	GenBank
AAO65793.1	GenBank
AAO65794.1	GenBank
AAO65795.1	GenBank
AAO65796.1	GenBank
AAO65797.1	GenBank
AAO65798.1	GenBank
AAO65799.1	GenBank
AAO65800.1	GenBank
AAO65801.1	GenBank
AAO65802.1	GenBank
AAO65803.1	GenBank
AAO65804.1	GenBank
AAO65805.1	GenBank
AAO65806.1	GenBank
AAO65807.1	GenBank
AAO65808.1	GenBank
AAO65809.1	GenBank
AAO65810.1	GenBank
AAO65811.1	GenBank
AAO65812.1	GenBank
AAO65813.1	GenBank
AAO65814.1	GenBank
AAO65815.1	GenBank
ANIA_10023	Not in NCBI
ANIA_10044	Not in NCBI
ANIA_10038	Not in NCBI
ANIA_10035	Not in NCBI
ANIA_10022	Not in NCBI
ANIA_00150	Not in NCBI
ANIA_00149	Not in NCBI
ANIA_00148	Not in NCBI
ANIA_00147	Not in NCBI
ANIA_00146	Not in NCBI
ANIA_10049	Not in NCBI
ANIA_10021	Not in NCBI
BAC57022.1	GenBank
BAC57023.2	GenBank
BAC57024.1	GenBank
